obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""""","=""64836.4""","=""0.6""","=""""","=""154.2343""","=""""","=""7.7670e-06""","=""7.6483e-02""","=""8.3585e+04""","=""1.59284""",AAA,"=""[109250.3433]""","=""[109404.5776]""","=""16""","=""""","=""""","=""20""","=""""","=""""",512,800,,"=""T8637""","=""""",
"=""""","=""""","=""67138.9""","=""0.6""","=""""","=""148.9450""","=""""","=""1.6195e-05""","=""1.5760e-01""","=""1.5675e+05""","=""1.85076""",AAA,"=""[109191.3154]""","=""[109340.2604]""","=""15""","=""""","=""""","=""18""","=""""","=""""",450,648,,"=""T8637""","=""""",
"=""69071.7""","=""2.4""","=""69072.0""","=""0.5""","=""-0.3""","=""144.777""","=""14bl""","=""2.7989e-04""","=""2.3825e+00""","=""1.3111e+06""","=""2.76084""",AAA,"=""108772.3445""","=""108917.1209""","=""11""","=""""","=""""","=""12""","=""""","=""""",242,288,,"=""T8637""","=""u32""",
"=""""","=""""","=""76247.6""","=""1.0""","=""""","=""131.1516""","=""(28)""","=""3.9258e-05""","=""4.4691e-01""","=""4.3976e+05""","=""2.24351""",AAA,"=""[109119.1917]""","=""[109250.3433]""","=""14""","=""""","=""""","=""16""","=""""","=""""",392,512,,"=""T8637""","=""""",
"=""""","=""""","=""80249.0""","=""0.9""","=""""","=""124.6122""","=""""","=""1.2175e-05""","=""1.6575e-01""","=""2.2421e+05""","=""1.92873""",AAA,"=""[109250.3433]""","=""[109374.9555]""","=""16""","=""""","=""""","=""19""","=""""","=""""",512,722,,"=""T8637""","=""""",
"=""88761.0""","=""8.0""","=""88754.5""","=""1.1""","=""6.5""","=""112.662""","=""9bl""","=""1.8569e-04""","=""2.5737e+00""","=""2.1658e+06""","=""2.86995""",AAA,"=""108917.1209""","=""[109029.7913]""","=""12""","=""""","=""""","=""13""","=""""","=""""",288,338,,"=""T8637""","=""u32""",
"=""""","=""""","=""92636.5""","=""1.1""","=""""","=""107.9488""","=""""","=""2.8644e-05""","=""4.7334e-01""","=""6.4959e+05""","=""2.32838""",AAA,"=""[109191.3154]""","=""[109299.2642]""","=""15""","=""""","=""""","=""17""","=""""","=""""",450,578,,"=""T8637""","=""""",
"=""""","=""""","=""94954.7""","=""1.3""","=""""","=""105.3134""","=""""","=""9.2951e-06""","=""1.7390e-01""","=""3.1421e+05""","=""2.00223""",AAA,"=""[109299.2642]""","=""[109404.5776]""","=""17""","=""""","=""""","=""20""","=""""","=""""",578,800,,"=""T8637""","=""""",
"=""""","=""""","=""111213.6""","=""1.7""","=""""","=""89.9171""","=""""","=""2.1295e-05""","=""4.9975e-01""","=""9.3683e+05""","=""2.40803""",AAA,"=""[109250.3433]""","=""[109340.2604]""","=""16""","=""""","=""""","=""18""","=""""","=""""",512,648,,"=""T8637""","=""""",
"=""111863.0""","=""9.0""","=""111856.3""","=""2.3""","=""6.7""","=""89.395""","=""14bl""","=""1.2709e-04""","=""2.7648e+00""","=""3.4413e+06""","=""2.97059""",AAA,"=""[109029.7913]""","=""[109119.1917]""","=""13""","=""""","=""""","=""14""","=""""","=""""",338,392,,"=""T8637""","=""u32""",
"=""""","=""""","=""132115.6""","=""2.4""","=""""","=""75.6913""","=""""","=""1.6097e-05""","=""5.2616e-01""","=""1.3228e+06""","=""2.48305""",AAA,"=""[109299.2642]""","=""[109374.9555]""","=""17""","=""""","=""""","=""19""","=""""","=""""",578,722,,"=""T8637""","=""""",
"=""138750.0""","=""80.0""","=""138651""","=""3""","=""100""","=""72.07""","=""19""","=""8.9344e-05""","=""2.9560e+00""","=""5.2892e+06""","=""3.06399""",AAA,"=""[109119.1917]""","=""[109191.3154]""","=""14""","=""""","=""""","=""15""","=""""","=""""",392,450,,"=""T8637""","=""L7352""",
"=""""","=""""","=""155479""","=""3""","=""""","=""64.3172""","=""""","=""1.2350e-05""","=""5.5254e-01""","=""1.8327e+06""","=""2.55394""",AAA,"=""[109340.2604]""","=""[109404.5776]""","=""18""","=""""","=""""","=""20""","=""""","=""""",648,800,,"=""T8637""","=""""",
"=""169423.0""","=""14.0""","=""169411""","=""5""","=""12""","=""59.024""","=""16""","=""6.4283e-05""","=""3.1470e+00""","=""7.8982e+06""","=""3.15111""",AAA,"=""[109191.3154]""","=""[109250.3433]""","=""15""","=""""","=""""","=""16""","=""""","=""""",450,512,,"=""T8637""","=""L7352""",
"=""""","=""""","=""204412""","=""8""","=""""","=""48.9209""","=""(11)""","=""4.7203e-05""","=""3.3380e+00""","=""1.1501e+07""","=""3.23276""",AAA,"=""[109250.3433]""","=""[109299.2642]""","=""16""","=""""","=""""","=""17""","=""""","=""""",512,578,,"=""T8637""","=""""",
"=""""","=""""","=""243925""","=""12""","=""""","=""40.9962""","=""(8)""","=""3.5289e-05""","=""3.5291e+00""","=""1.6381e+07""","=""3.30959""",AAA,"=""[109299.2642]""","=""[109340.2604]""","=""17""","=""""","=""""","=""18""","=""""","=""""",578,648,,"=""T8637""","=""""",
"=""""","=""""","=""288225""","=""17""","=""""","=""34.6951""","=""(6)""","=""2.6808e-05""","=""3.7201e+00""","=""2.2874e+07""","=""3.38213""",AAA,"=""[109340.2604]""","=""[109374.9555]""","=""18""","=""""","=""""","=""19""","=""""","=""""",648,722,,"=""T8637""","=""""",
"=""337600.0""","=""60.0""","=""337586""","=""23""","=""10""","=""29.621""","=""(4)""","=""2.0659e-05""","=""3.9108e+00""","=""3.1380e+07""","=""3.45081""",AAA,"=""[109374.9555]""","=""[109404.5776]""","=""19""","=""""","=""""","=""20""","=""""","=""""",722,800,,"=""T8637""","=""L9739""",
"=""""","=""""","=""392280""","=""30""","=""""","=""25.4920""","=""(3)""","=""""","=""""","=""""","=""""",,"=""[109404.5776]""","=""[109430.0696]""","=""20""","=""""","=""""","=""21""","=""""","=""""",800,882,,"=""""","=""""",
"=""452570.0""","=""60.0""","=""452580""","=""40""","=""-10""","=""22.096""","=""(2)""","=""""","=""""","=""""","=""""",,"=""[109430.0696]""","=""[109452.1650]""","=""21""","=""""","=""""","=""22""","=""""","=""""",882,968,,"=""""","=""L9739""",
"=""""","=""""","=""518760""","=""50""","=""""","=""19.2766""","=""(2)""","=""""","=""""","=""""","=""""",,"=""[109452.1650]""","=""[109471.4416]""","=""22""","=""""","=""""","=""23""","=""""","=""""",968,1058,,"=""""","=""""",
"=""""","=""""","=""591100""","=""70""","=""""","=""16.9176""","=""(1)""","=""""","=""""","=""""","=""""",,"=""[109471.4416]""","=""[109488.3592]""","=""23""","=""""","=""""","=""24""","=""""","=""""",1058,1152,,"=""""","=""""",
"=""""","=""""","=""669870""","=""90""","=""""","=""14.9283""","=""(1)""","=""""","=""""","=""""","=""""",,"=""[109488.3592]""","=""[109503.2875]""","=""24""","=""""","=""""","=""25""","=""""","=""""",1152,1250,,"=""""","=""""",
"=""""","=""""","=""755330""","=""110""","=""""","=""13.2392""","=""(1)""","=""""","=""""","=""""","=""""",,"=""[109503.2875]""","=""[109516.5267]""","=""25""","=""""","=""""","=""26""","=""""","=""""",1250,1352,,"=""""","=""""",
"=""""","=""""","=""847770""","=""140""","=""""","=""11.7956""","=""(1)""","=""""","=""""","=""""","=""""",,"=""[109516.5267]""","=""[109528.3223]""","=""26""","=""""","=""""","=""27""","=""""","=""""",1352,1458,,"=""""","=""""",
"=""27330560.0""","=""250.0""","=""27330760""","=""40""","=""-200""","=""0.365891""","=""""","=""""","=""""","=""""","=""""",,"=""82258.9191133""","=""82259.2850014""","=""2p""","=""2P*""","=""1/2""","=""2p""","=""2P*""","=""3/2""",2,4,UT,"=""""","=""L1488""",
"=""30247840.0""","=""40.0""","=""30247840""","=""40""","=""0""","=""0.3306021""","=""""","=""6.5962e-15""","=""1.8095e-05""","=""3.6039e+01""","=""-4.44140""",AAA,"=""82258.9543992821""","=""82259.2850014""","=""2s""","=""2S""","=""1/2""","=""2p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""L7320""",
"=""74702300.0""","=""900.0""","=""74702100""","=""900""","=""200""","=""0.1338646""","=""""","=""""","=""""","=""""","=""""",,"=""97492.221701""","=""97492.355566""","=""3s""","=""2S""","=""1/2""","=""3d""","=""2D""","=""5/2""",2,6,E2,"=""""","=""L4937""",
"=""92235000.0""","=""11000.0""","=""92241600""","=""900""","=""-7000""","=""0.108418""","=""""","=""""","=""""","=""""","=""""",,"=""97492.211200""","=""97492.319611""","=""3p""","=""2P*""","=""1/2""","=""3p""","=""2P*""","=""3/2""",2,4,UT,"=""""","=""L6891""",
"=""92390000.0""","=""90000.0""","=""92393000""","=""17000""","=""0""","=""0.10824""","=""""","=""8.6794e-16""","=""2.2216e-05""","=""1.3515e+02""","=""-4.35231""",AAA,"=""97492.211200""","=""97492.319433""","=""3p""","=""2P*""","=""1/2""","=""3d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""L4353""",
"=""102200000.0""","=""40000.0""","=""102134600""","=""2100""","=""70000""","=""0.09785""","=""""","=""1.0280e-15""","=""3.2154e-05""","=""2.1623e+02""","=""-4.19173""",AAA,"=""97492.221701""","=""97492.319611""","=""3s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""L1164""",
"=""102320000.0""","=""30000.0""","=""102321000""","=""21000""","=""0""","=""0.09773""","=""""","=""""","=""""","=""""","=""""",,"=""97492.221701""","=""97492.319433""","=""3s""","=""2S""","=""1/2""","=""3d""","=""2D""","=""3/2""",2,4,E2,"=""""","=""L2271""",
"=""177080000.0""","=""40000.0""","=""177098000""","=""3000""","=""-20000""","=""0.056472""","=""""","=""""","=""""","=""""","=""""",,"=""102823.8530211""","=""102823.9094871""","=""4s""","=""2S""","=""1/2""","=""4d""","=""2D""","=""5/2""",2,6,E2,"=""""","=""L4353""",
"=""218650000.0""","=""190000.0""","=""218970000""","=""40000""","=""-320000""","=""0.04573""","=""""","=""2.7818e-16""","=""3.9994e-05""","=""5.7663e+02""","=""-4.09697""",AAA,"=""102823.8485825""","=""102823.894250""","=""4p""","=""2P*""","=""1/2""","=""4d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""L1164""",
"=""218690000.0""","=""40000.0""","=""218651000""","=""3000""","=""40000""","=""0.045727""","=""""","=""""","=""""","=""""","=""""",,"=""102823.8485825""","=""102823.8943175""","=""4p""","=""2P*""","=""1/2""","=""4p""","=""2P*""","=""3/2""",2,4,UT,"=""""","=""L10329""",
"=""242200000.0""","=""60000.0""","=""242152000""","=""3000""","=""50000""","=""0.041289""","=""""","=""2.5712e-16""","=""4.5207e-05""","=""7.2078e+02""","=""-4.04376""",AAA,"=""102823.8530211""","=""102823.8943175""","=""4s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""L2260""",
"=""242700000.0""","=""400000.0""","=""242550000""","=""50000""","=""200000""","=""0.04120""","=""""","=""""","=""""","=""""","=""""",,"=""102823.8530211""","=""102823.894250""","=""4s""","=""2S""","=""1/2""","=""4d""","=""2D""","=""3/2""",2,4,E2,"=""""","=""L4353""",
"=""276800000.0""","=""800000.0""","=""276760000""","=""150000""","=""0""","=""0.03612""","=""""","=""""","=""""","=""""","=""""",,"=""97492.319433""","=""97492.355566""","=""3d""","=""2D""","=""3/2""","=""3d""","=""2D""","=""5/2""",4,6,UT,"=""""","=""L4353""",
"=""278100000.0""","=""300000.0""","=""278125000""","=""18000""","=""0""","=""0.03596""","=""""","=""3.8183e-17""","=""6.6420e-06""","=""2.4326e+02""","=""-4.57564""",AAA,"=""97492.319611""","=""97492.355566""","=""3p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""L4353""",
"=""283398700.0""","=""2400.0""","=""283398700""","=""2400""","=""0""","=""0.0352860""","=""""","=""""","=""""","=""""","=""""",,"=""82258.9191133""","=""82258.9543992821""","=""2p""","=""2P*""","=""1/2""","=""2s""","=""2S""","=""1/2""",2,2,,"=""""","=""L6644""",
"=""426000000.0""","=""4000000.0""","=""428800000""","=""700000""","=""-3000000""","=""0.02348""","=""""","=""1.0132e-16""","=""5.5850e-05""","=""1.5767e+03""","=""-3.95195""",AAA,"=""105291.62867""","=""105291.651993""","=""5p""","=""2P*""","=""1/2""","=""5d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""L1164""",
"=""427043000.0""","=""7000.0""","=""426985000""","=""7000""","=""58000""","=""0.0234168""","=""""","=""""","=""""","=""""","=""""",,"=""105291.62867""","=""105291.65209""","=""5p""","=""2P*""","=""1/2""","=""5p""","=""2P*""","=""3/2""",2,4,UT,"=""""","=""L15291c34""",
"=""482000000.0""","=""9000000.0""","=""472813000""","=""16000""","=""9000000""","=""0.0207""","=""""","=""8.6353e-17""","=""5.7882e-05""","=""1.8019e+03""","=""-3.93642""",AAA,"=""[105291.63094]""","=""105291.65209""","=""5s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""L1164""",
"=""656200000.0""","=""300000.0""","=""656300000""","=""300000""","=""-100000""","=""0.015239""","=""""","=""""","=""""","=""""","=""""",,"=""102823.894250""","=""102823.9094871""","=""4d""","=""2D""","=""3/2""","=""4d""","=""2D""","=""5/2""",4,6,UT,"=""""","=""L15291c35""",
"=""656300000.0""","=""2300000.0""","=""656200000""","=""2200000""","=""0""","=""0.01524""","=""""","=""7.2369e-18""","=""7.0070e-06""","=""6.0546e+02""","=""-4.55241""",AAA,"=""102823.894250""","=""102823.90949""","=""4d""","=""2D""","=""3/2""","=""4f""","=""2F*""","=""5/2""",4,6,,"=""T7771""","=""L1164""",
"=""657900000.0""","=""2300000.0""","=""659210000""","=""40000""","=""-1300000""","=""0.01520""","=""""","=""1.2235e-17""","=""1.1956e-05""","=""1.0379e+03""","=""-4.32035""",AAA,"=""102823.8943175""","=""102823.9094871""","=""4p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""L1164""",
"=""737931000.0""","=""15000.0""","=""737931000""","=""16000""","=""0""","=""0.0135514""","=""""","=""""","=""""","=""""","=""""",,"=""[106632.1485242]""","=""[106632.1620756]""","=""6p""","=""2P*""","=""1/2""","=""6p""","=""2P*""","=""3/2""",2,4,UT,"=""""","=""L15291c34""",
"=""952270000.0""","=""150000.0""","=""952290000""","=""150000""","=""-20000""","=""0.0105013""","=""""","=""""","=""""","=""""","=""""",,"=""97492.211200""","=""97492.221701""","=""3p""","=""2P*""","=""1/2""","=""3s""","=""2S""","=""1/2""",2,2,,"=""""","=""L1764""",
"=""1171806000.0""","=""23000.0""","=""1172333000""","=""23000""","=""-530000""","=""0.00853384""","=""""","=""""","=""""","=""""","=""""",,"=""[107440.43850]""","=""[107440.44703]""","=""7p""","=""2P*""","=""1/2""","=""7p""","=""2P*""","=""3/2""",2,4,UT,"=""""","=""L15291c34""",
"=""1281600000.0""","=""400000.0""","=""1281600000""","=""500000""","=""0""","=""0.007803""","=""""","=""""","=""""","=""""","=""""",,"=""105291.651993""","=""[105291.659796]""","=""5d""","=""2D""","=""3/2""","=""5d""","=""2D""","=""5/2""",4,6,UT,"=""""","=""L15291c35""",
"=""1292000000.0""","=""17000000.0""","=""1298000000""","=""7000000""","=""-6000000""","=""0.00774""","=""""","=""4.3856e-18""","=""1.6608e-05""","=""2.8381e+03""","=""-4.17762""",AAA,"=""105291.65209""","=""[105291.659796]""","=""5p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""L1164""",
"=""1314900000.0""","=""2300000.0""","=""1315100000""","=""2200000""","=""0""","=""0.007605""","=""""","=""9.6310e-19""","=""3.3296e-06""","=""8.6494e+02""","=""-4.69945""",AAA,"=""102823.9094871""","=""102823.917091""","=""4d""","=""2D""","=""5/2""","=""4f""","=""2F*""","=""7/2""",6,8,,"=""T7771""","=""L1164""",
"=""1749170000.0""","=""40000.0""","=""1749170000""","=""40000""","=""0""","=""0.00571699""","=""""","=""""","=""""","=""""","=""""",,"=""[107965.0491583]""","=""[107965.0548753]""","=""8p""","=""2P*""","=""1/2""","=""8p""","=""2P*""","=""3/2""",2,4,UT,"=""""","=""L15291c34""",
"=""2214300000.0""","=""700000.0""","=""2214300000""","=""600000""","=""0""","=""0.0045161""","=""""","=""""","=""""","=""""","=""""",,"=""[106632.1620536]""","=""106632.1665697""","=""6d""","=""2D""","=""3/2""","=""6d""","=""2D""","=""5/2""",4,6,UT,"=""""","=""L15291c35""",
"=""2251000000.0""","=""10000000.0""","=""2253000000""","=""300000""","=""-2000000""","=""0.004443""","=""""","=""""","=""""","=""""","=""""",,"=""102823.8485825""","=""102823.8530211""","=""4p""","=""2P*""","=""1/2""","=""4s""","=""2S""","=""1/2""",2,2,,"=""""","=""L1164""",
"=""2490510000.0""","=""60000.0""","=""2487560000""","=""60000""","=""2950000""","=""0.00401524""","=""""","=""""","=""""","=""""","=""""",,"=""[108324.72016]""","=""[108324.72418]""","=""9p""","=""2P*""","=""1/2""","=""9p""","=""2P*""","=""3/2""",2,4,UT,"=""""","=""L15291c34""",
"=""2560000000.0""","=""30000000.0""","=""2560000000""","=""30000000""","=""0""","=""0.00391""","=""""","=""4.6551e-19""","=""6.1053e-06""","=""3.0891e+03""","=""-4.43614""",AAA,"=""[105291.659796]""","=""105291.66370""","=""5d""","=""2D""","=""5/2""","=""5f""","=""2F*""","=""7/2""",6,8,,"=""T7771""","=""L1164""",
"=""3416340000.0""","=""80000.0""","=""3412970000""","=""80000""","=""3370000""","=""0.00292710""","=""""","=""""","=""""","=""""","=""""",,"=""[108581.99051]""","=""[108581.99344]""","=""10p""","=""2P*""","=""1/2""","=""10p""","=""2P*""","=""3/2""",2,4,UT,"=""""","=""L15291c34""",
"=""3515800000.0""","=""800000.0""","=""3516200000""","=""900000""","=""-400000""","=""0.0028443""","=""""","=""""","=""""","=""""","=""""",,"=""[107440.447022]""","=""[107440.449866]""","=""7d""","=""2D""","=""3/2""","=""7d""","=""2D""","=""5/2""",4,6,UT,"=""""","=""L15291c35""",
"=""4395700000.0""","=""1200000.0""","=""4405300000""","=""1200000""","=""-9600000""","=""0.0022749""","=""""","=""""","=""""","=""""","=""""",,"=""105291.62867""","=""[105291.63094]""","=""5p""","=""2P*""","=""1/2""","=""5s""","=""2S""","=""1/2""",2,2,,"=""""","=""L15291c33""",
"=""4547150000.0""","=""110000.0""","=""4545450000""","=""100000""","=""1700000""","=""0.00219918""","=""""","=""""","=""""","=""""","=""""",,"=""[108772.34135]""","=""[108772.34355]""","=""11p""","=""2P*""","=""1/2""","=""11p""","=""2P*""","=""3/2""",2,4,UT,"=""""","=""L15291c34""",
"=""""","=""""","=""5247300000""","=""800000""","=""""","=""0.0019057""","=""""","=""""","=""""","=""""","=""""",,"=""107965.0548660""","=""107965.05677174""","=""8d""","=""2D""","=""3/2""","=""8d""","=""2D""","=""5/2""",4,6,UT,"=""""","=""""",
"=""5903450000.0""","=""140000.0""","=""5917160000""","=""140000""","=""-13710000""","=""0.00169393""","=""""","=""""","=""""","=""""","=""""",,"=""[108917.11870]""","=""[108917.12039]""","=""12p""","=""2P*""","=""1/2""","=""12p""","=""2P*""","=""3/2""",2,4,UT,"=""""","=""L15291c34""",
"=""7470300000.0""","=""2000000.0""","=""7468300000""","=""2200000""","=""2000000""","=""0.0013386""","=""""","=""""","=""""","=""""","=""""",,"=""[108324.724162]""","=""[108324.725501]""","=""9d""","=""2D""","=""3/2""","=""9d""","=""2D""","=""5/2""",4,6,UT,"=""""","=""L15291c35""",
"=""7591000000.0""","=""4000000.0""","=""7591000000""","=""5000000""","=""0""","=""0.0013174""","=""""","=""""","=""""","=""""","=""""",,"=""[106632.1485242]""","=""106632.1498416""","=""6p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",2,2,,"=""""","=""L15291c33""",
"=""10247000000.0""","=""5000000.0""","=""10247000000""","=""4000000""","=""0""","=""0.0009759""","=""""","=""""","=""""","=""""","=""""",,"=""[108581.9934250]""","=""108581.9944009""","=""10d""","=""2D""","=""3/2""","=""10d""","=""2D""","=""5/2""",4,6,UT,"=""""","=""L15291c35""",
"=""12049000000.0""","=""10000000.0""","=""12048000000""","=""10000000""","=""1000000""","=""0.0008300""","=""""","=""""","=""""","=""""","=""""",,"=""[107440.43850]""","=""[107440.43933]""","=""7p""","=""2P*""","=""1/2""","=""7s""","=""2S""","=""1/2""",2,2,,"=""""","=""L15291c33""",
"=""13637000000.0""","=""9000000.0""","=""13624000000""","=""9000000""","=""13000000""","=""0.0007333""","=""""","=""""","=""""","=""""","=""""",,"=""[108772.343536]""","=""[108772.344270]""","=""11d""","=""2D""","=""3/2""","=""11d""","=""2D""","=""5/2""",4,6,UT,"=""""","=""L15291c35""",
"=""""","=""""","=""17708000000""","=""13000000""","=""""","=""0.0005647""","=""""","=""""","=""""","=""""","=""""",,"=""108917.1203787""","=""108917.12094342""","=""12d""","=""2D""","=""3/2""","=""12d""","=""2D""","=""5/2""",4,6,UT,"=""""","=""""",
"=""17980000000.0""","=""17000000.0""","=""17979000000""","=""16000000""","=""1000000""","=""0.0005562""","=""""","=""""","=""""","=""""","=""""",,"=""[107965.0491583]""","=""107965.0497145""","=""8p""","=""2P*""","=""1/2""","=""8s""","=""2S""","=""1/2""",2,2,,"=""""","=""L15291c33""",
"=""25590000000.0""","=""30000000.0""","=""25640000000""","=""30000000""","=""-50000000""","=""0.0003907""","=""""","=""""","=""""","=""""","=""""",,"=""[108324.72016]""","=""[108324.72055]""","=""9p""","=""2P*""","=""1/2""","=""9s""","=""2S""","=""1/2""",2,2,,"=""""","=""L15291c33""",
"=""35100000000.0""","=""50000000.0""","=""34480000000""","=""50000000""","=""620000000""","=""0.0002849""","=""""","=""""","=""""","=""""","=""""",,"=""[108581.99051]""","=""[108581.99080]""","=""10p""","=""2P*""","=""1/2""","=""10s""","=""2S""","=""1/2""",2,2,,"=""""","=""L15291c33""",
"=""46710000000.0""","=""70000000.0""","=""45450000000""","=""60000000""","=""1260000000""","=""0.0002141""","=""""","=""""","=""""","=""""","=""""",,"=""[108772.34135]""","=""[108772.34157]""","=""11p""","=""2P*""","=""1/2""","=""11s""","=""2S""","=""1/2""",2,2,,"=""""","=""L15291c33""",
