element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
I,2,"=""84.7796""","=""""","=""84.7795""","=""""","=""0.0001""","=""117952.9""","=""600""","=""""","=""""","=""""","=""""",,"=""7086.888""","=""125040.?""","=""5s2.5p4""","=""3P""","=""1""","=""5s2.5p3.(2P*).5d""","=""3P*""","=""0""",3,1,,"=""""","=""L7360""",
I,3,"=""86.597""","=""""","=""""","=""""","=""""","=""115477""","=""5""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7298""",
I,2,"=""87.3489""","=""""","=""87.34953""","=""""","=""-0.0006""","=""114483.4""","=""1500""","=""""","=""""","=""""","=""""",,"=""0.0""","=""114482.59""","=""5s2.5p4""","=""3P""","=""2""","=""5s2.5p3.(2D*).5d""","=""3P*""","=""2""",5,5,,"=""""","=""L7360""",
I,2,"=""87.5941""","=""""","=""87.5940""","=""""","=""0.0001""","=""114162.9""","=""1000""","=""""","=""""","=""""","=""""",,"=""13727.2""","=""127890.23""","=""5s2.5p4""","=""1D""","=""2""","=""5s2.5p3.(2P*).5d""","=""1P*""","=""1""",5,3,,"=""""","=""L7360""",
I,2,"=""87.9844""","=""""","=""87.98467""","=""""","=""-0.0003""","=""113656.5""","=""2000""","=""""","=""""","=""""","=""""",,"=""0.0""","=""113656.16""","=""5s2.5p4""","=""3P""","=""2""","=""5s2.5p3.(2P*).5d""","=""3D*""","=""3""",5,7,,"=""""","=""L7360""",
I,2,"=""88.1881""","=""""","=""88.18891""","=""""","=""-0.0008""","=""113394.0""","=""1500""","=""""","=""""","=""""","=""""",,"=""0.0""","=""113392.94""","=""5s2.5p4""","=""3P""","=""2""","=""5s2.5p3.(2D*).5d""","=""1F*""","=""3""",5,7,,"=""""","=""L7360""",
I,2,"=""89.0995""","=""""","=""89.09940""","=""""","=""0.0001""","=""112234.1""","=""1000""","=""""","=""""","=""""","=""""",,"=""7086.888""","=""119321.09""","=""5s2.5p4""","=""3P""","=""1""","=""5s2.5p3.(2P*).5d""","=""3D*""","=""2""",3,5,,"=""""","=""L7360""",
I,2,"=""89.3167""","=""""","=""89.31635""","=""""","=""0.0003""","=""111961.1""","=""1000""","=""""","=""""","=""""","=""""",,"=""0.0""","=""111961.58""","=""5s2.5p4""","=""3P""","=""2""","=""5s2.5p3.(2P*).6s""","=""1P*""","=""1""",5,3,,"=""""","=""L7360""",
I,4,"=""91.928""","=""""","=""""","=""""","=""""","=""108781""","=""7""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7298""",
I,3,"=""92.038""","=""""","=""""","=""""","=""""","=""108651""","=""5""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7298""",
I,3,"=""96.117""","=""""","=""""","=""""","=""""","=""104040""","=""6""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7298""",
I,2,"=""100.0572""","=""""","=""100.05693""","=""""","=""0.0003""","=""99942.8""","=""1200""","=""""","=""""","=""""","=""""",,"=""0.0""","=""99943.10""","=""5s2.5p4""","=""3P""","=""2""","=""5s2.5p3.(2D*).5d""","=""3F*""","=""3""",5,7,,"=""""","=""L7360""",
I,2,"=""100.3350""","=""""","=""100.3354""","=""""","=""-0.0004""","=""99666.1""","=""1000""","=""""","=""""","=""""","=""""",,"=""13727.2""","=""113392.94""","=""5s2.5p4""","=""1D""","=""2""","=""5s2.5p3.(2D*).5d""","=""1F*""","=""3""",5,7,,"=""""","=""L7360""",
I,2,"=""101.8583""","=""""","=""101.85815""","=""""","=""0.0002""","=""98175.6""","=""4000""","=""""","=""""","=""""","=""""",,"=""0.0""","=""98175.75""","=""5s2.5p4""","=""3P""","=""2""","=""5s2.5p3.(2D*).5d""","=""3D*""","=""3""",5,7,,"=""""","=""L7360""",
I,2,"=""103.4655""","=""""","=""103.46553""","=""""","="" 0.0000""","=""96650.6""","=""10000""","=""""","=""""","=""""","=""""",,"=""0.0""","=""96650.55""","=""5s2.5p4""","=""3P""","=""2""","=""5s2.5p3.(2D*).6s""","=""3D*""","=""3""",5,7,,"=""""","=""L7360""",
I,2,"=""105.4742""","=""""","=""105.4738""","=""""","=""0.0004""","=""94809.9""","=""1500""","=""""","=""""","=""""","=""""",,"=""13727.2""","=""108537.50""","=""5s2.5p4""","=""1D""","=""2""","=""5s2.5p3.(2D*).5d""","=""1D*""","=""2""",5,5,,"=""""","=""L7360""",
I,2,"=""106.7341""","=""""","=""106.73344""","=""""","=""0.0007""","=""93690.8""","=""2000""","=""""","=""""","=""""","=""""",,"=""0.0""","=""93691.35""","=""5s2.5p4""","=""3P""","=""2""","=""5s2.5p3.(2D*).6s""","=""3D*""","=""2""",5,5,,"=""""","=""L7360""",
I,2,"=""107.5210""","=""""","=""107.52000""","=""""","=""0.0010""","=""93005.1""","=""3000""","=""""","=""""","=""""","=""""",,"=""0.0""","=""93005.95""","=""5s2.5p4""","=""3P""","=""2""","=""5s2.5p3.(4S*).5d""","=""3D*""","=""3""",5,7,,"=""""","=""L7360""",
I,3,"=""107.858""","=""""","=""""","=""""","=""""","=""92714""","=""6""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7301""",
I,3,"=""109.420""","=""""","=""""","=""""","=""""","=""91391""","=""8""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7301""",
I,2,"=""110.5000""","=""""","=""110.49930""","=""""","=""0.0007""","=""90497.7""","=""5000""","=""""","=""""","=""""","=""""",,"=""0.0""","=""90498.31""","=""5s2.5p4""","=""3P""","=""2""","=""5s2.5p3.(4S*).5d""","=""3D*""","=""2""",5,5,,"=""""","=""L7360""",
I,2,"=""111.1165""","=""""","=""111.11554""","=""""","=""0.0010""","=""89995.6""","=""2500""","=""""","=""""","=""""","=""""",,"=""7086.888""","=""97083.30""","=""5s2.5p4""","=""3P""","=""1""","=""5s2.5p3.(2D*).5d""","=""3D*""","=""2""",3,5,,"=""""","=""L7360""",
I,2,"=""111.7219""","=""""","=""111.7219""","=""""","="" 0.0000""","=""89508.0""","=""1500""","=""""","=""""","=""""","=""""",,"=""6447.9""","=""95955.85""","=""5s2.5p4""","=""3P""","=""0""","=""5s.5p5""","=""1P*""","=""1""",1,3,,"=""""","=""L7360""",
I,2,"=""112.5251""","=""""","=""112.52523""","=""""","=""-0.0001""","=""88869.1""","=""3500""","=""""","=""""","=""""","=""""",,"=""7086.888""","=""95955.85""","=""5s2.5p4""","=""3P""","=""1""","=""5s.5p5""","=""1P*""","=""1""",3,3,,"=""""","=""L7360""",
I,2,"=""113.1504""","=""""","=""113.1511""","=""""","=""-0.0007""","=""88378.0""","=""2000""","=""""","=""""","=""""","=""""",,"=""6447.9""","=""94825.33""","=""5s2.5p4""","=""3P""","=""0""","=""5s2.5p3.(2D*).6s""","=""3D*""","=""1""",1,3,,"=""""","=""L7360""",
I,2,"=""113.9752""","=""""","=""113.97513""","=""""","=""0.0001""","=""87738.4""","=""1200""","=""""","=""""","=""""","=""""",,"=""7086.888""","=""94825.33""","=""5s2.5p4""","=""3P""","=""1""","=""5s2.5p3.(2D*).6s""","=""3D*""","=""1""",3,3,,"=""""","=""L7360""",
I,2,"=""113.9805""","=""""","=""113.98082""","=""""","=""-0.0003""","=""87734.3""","=""10000""","=""""","=""""","=""""","=""""",,"=""0.0""","=""87734.06""","=""5s2.5p4""","=""3P""","=""2""","=""5s2.5p3.(4S*).5d""","=""5D*""","=""1""",5,3,,"=""""","=""L7360""",
I,2,"=""115.4668""","=""""","=""115.46749""","=""""","=""-0.0007""","=""86605.0""","=""1500""","=""""","=""""","=""""","=""""",,"=""7086.888""","=""93691.35""","=""5s2.5p4""","=""3P""","=""1""","=""5s2.5p3.(2D*).6s""","=""3D*""","=""2""",3,5,,"=""""","=""L7360""",
