element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Os,3,"=""99.62636""","=""0.0005""","=""99.62637""","=""0.00018""","=""-0.00001""","=""100375.04""","=""33""","=""2.40e+00""","=""3.57e-02""","=""8.20e-01""","=""-0.602""",,"=""3849.26""","=""104224.29""","=""5d6""","=""5D""","=""3""","=""""","=""104224*""","=""3""",7,7,,"=""T9870""","=""L20381""",
Os,3,"=""99.77029""","=""0.0005""","=""99.76962""","=""0.00018""","=""0.00067""","=""100230.24""","=""5""","=""2.07e+00""","=""4.33e-02""","=""7.11e-01""","=""-0.665""",,"=""3993.38""","=""104224.29""","=""5d6""","=""5D""","=""2""","=""""","=""104224*""","=""3""",5,7,,"=""T9870""","=""L20381""",
Os,3,"=""100.05887""","=""0.0005""","=""100.05872""","=""0.00012""","=""0.00015""","=""99941.16""","=""8""","=""7.67e-01""","=""1.15e-02""","=""3.41e-01""","=""-0.985""",,"=""0.00""","=""99941.31""","=""5d6""","=""5D""","=""4""","=""""","=""99941*""","=""4""",9,9,,"=""T9870""","=""L20381""",
Os,3,"=""100.85240""","=""0.0005""","=""100.85215""","=""0.00015""","=""0.00025""","=""99154.80""","=""58""","=""1.79e+00""","=""2.72e-02""","=""6.33e-01""","=""-0.720""",,"=""4578.41""","=""103733.46""","=""5d5.(6S).6s""","=""7S""","=""3""","=""""","=""103733*""","=""3""",7,7,,"=""T9870""","=""L20381""",
Os,3,"=""101.51629""","=""0.0005""","=""101.51671""","=""0.00012""","=""-0.00042""","=""98506.36""","=""22""","=""8.78e-01""","=""1.36e-02""","=""4.08e-01""","=""-0.913""",,"=""0.00""","=""98505.95""","=""5d6""","=""5D""","=""4""","=""5d5.6p""","=""98505*""","=""4""",9,9,,"=""T9870""","=""L20381""",
Os,3,"=""101.56653""","=""0.0005""","=""101.5666""","=""0.0003""","=""-0.0001""","=""98457.63""","=""759""","=""8.72e+00""","=""1.73e-01""","=""4.06e+00""","=""0.084""",,"=""3849.26""","=""102306.8""","=""5d6""","=""5D""","=""3""","=""5d4.(5D).6s.(6D).6p""","=""7P*""","=""4""",7,9,,"=""T9870""","=""L20381""",
Os,3,"=""101.99222""","=""0.0005""","=""101.99262""","=""0.00012""","=""-0.00040""","=""98046.69""","=""20""","=""7.44e-01""","=""1.16e-02""","=""3.51e-01""","=""-0.981""",,"=""0.00""","=""98046.31""","=""5d6""","=""5D""","=""4""","=""""","=""98046*""","=""4""",9,9,,"=""T9870""","=""L20381""",
Os,3,"=""102.20281""","=""0.0005""","=""102.2032""","=""0.0003""","=""-0.0003""","=""97844.67""","=""19""","=""1.37e+00""","=""2.15e-02""","=""5.06e-01""","=""-0.823""",,"=""3849.26""","=""101693.6""","=""5d6""","=""5D""","=""3""","=""""","=""101693*""","=""3""",7,7,,"=""T9870""","=""L20381""",
Os,3,"=""102.25551""","=""0.0005""","=""102.25621""","=""0.00013""","=""-0.00070""","=""97794.24""","=""10""","=""1.79e+00""","=""3.61e-02""","=""8.50e-01""","=""-0.598""",,"=""3849.26""","=""101642.83""","=""5d6""","=""5D""","=""3""","=""""","=""101642*""","=""4""",7,9,,"=""T9870""","=""L20381""",
Os,3,"=""102.25939""","=""0.0005""","=""102.25959""","=""0.00023""","=""-0.00020""","=""97790.53""","=""13""","=""2.12e+00""","=""2.72e-02""","=""1.01e+00""","=""-0.524""",,"=""15780.66""","=""113571.0""","=""5d6""","=""3G""","=""5""","=""""","=""113571*""","=""4""",11,9,,"=""T9870""","=""L20381""",
Os,3,"=""102.31011""","=""0.0005""","=""102.3095""","=""0.0003""","=""0.0006""","=""97742.05""","=""31""","=""6.47e+00""","=""8.59e-02""","=""3.76e+00""","=""0.048""",,"=""27885.00""","=""125627.6""","=""5d6""","=""1I""","=""6""","=""5d4.6s.6p""","=""125627*""","=""5""",13,11,,"=""T9870""","=""L20381""",
Os,3,"=""102.32442""","=""0.0005""","=""102.3244""","=""0.0003""","=""0.0000""","=""97728.38""","=""709""","=""2.22e+01""","=""4.47e-01""","=""1.05e+01""","=""0.496""",,"=""4578.41""","=""102306.8""","=""5d5.(6S).6s""","=""7S""","=""3""","=""5d4.(5D).6s.(6D).6p""","=""7P*""","=""4""",7,9,,"=""T9870""","=""L20381""",
