element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Pd,2,"=""136.77039""","=""""","=""136.770483""","=""""","=""-0.00009""","=""73115.24""","=""800""","=""2.54e+00""","=""7.12e-02""","=""1.92e+00""","=""-0.369""",,"=""0.000""","=""73115.191""","=""4d9""","=""2D""","=""5/2""","=""4d8.(3F).5p""","=""2D*""","=""5/2""",6,6,,"=""T6676""","=""L11817""",
Pd,2,"=""137.48481""","=""""","=""137.484876""","=""""","=""-0.00007""","=""72735.31""","=""900""","=""1.27e+00""","=""3.60e-02""","=""9.77e-01""","=""-0.67""",,"=""0.000""","=""72735.273""","=""4d9""","=""2D""","=""5/2""","=""4d8.(3F).5p""","=""4F*""","=""5/2""",6,6,,"=""T6676""","=""L11817""",
Pd,3,"=""150.540""","=""""","=""""","=""""","=""""","=""66428""","=""100""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""151.718""","=""""","=""""","=""""","=""""","=""65912""","=""200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""152.688""","=""""","=""""","=""""","=""""","=""65493""","=""200w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""154.263""","=""""","=""""","=""""","=""""","=""64824""","=""100""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""154.595""","=""""","=""""","=""""","=""""","=""64685""","=""200w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""159.689""","=""""","=""""","=""""","=""""","=""62622""","=""300""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""160.610""","=""""","=""""","=""""","=""""","=""62263""","=""200w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""163.084""","=""""","=""""","=""""","=""""","=""61318""","=""150""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
