,element,spectrum_number,wavelength_nm,intensity,log10_intensity,tags,visible
2267,Ar,3,228.22225,10.0,1.0,None,False
2268,Ar,2,228.26205,219.0,2.3404441148401185,None,False
2269,Ar,2,228.30582,12.0,1.0791812460476249,None,False
2270,Ar,2,228.32433,214.0,2.330413773349191,None,False
2271,Ar,2,228.37547,8.0,0.9030899869919435,None,False
2272,Ar,2,228.39938,427.0,2.630427875025024,None,False
2273,Ar,2,228.5612,1.0,0.0,None,False
2274,Ar,2,228.57997,16.0,1.2041199826559248,None,False
2275,Ar,2,228.69248,105.0,2.0211892990699383,None,False
2276,Ar,2,228.87656,117.0,2.0681858617461617,None,False
2277,Ar,3,228.882,2.0,0.3010299956639812,None,False
2278,Ar,2,228.909,0.0,-inf,.5,False
2279,Ar,3,228.931,4.0,0.6020599913279624,None,False
2280,Ar,2,228.93802,19.0,1.2787536009528289,None,False
2281,Ar,2,228.97683,282.0,2.450249108319361,None,False
2282,Ar,2,229.00104,8.0,0.9030899869919435,None,False
2283,Ar,2,229.04247,51.0,1.7075701760979363,None,False
2284,Ar,3,229.061,6.0,0.7781512503836436,None,False
2285,Ar,3,229.13593,6.0,0.7781512503836436,None,False
2286,Ar,2,229.2132,91.0,1.9590413923210936,None,False
2287,Ar,3,229.22648,5.0,0.6989700043360189,None,False
2288,Ar,3,229.239,5.0,0.6989700043360189,None,False
2289,Ar,3,229.29752,17.0,1.2304489213782739,None,False
2290,Ar,3,229.405,3.0,0.47712125471966244,None,False
2291,Ar,3,229.491,5.0,0.6989700043360189,None,False
2292,Ar,2,229.53493,58.0,1.7634279935629373,None,False
2293,Ar,2,229.6202,0.0,-inf,".5bl,G?",False
2294,Ar,3,229.624,4.0,0.6020599913279624,None,False
2295,Ar,3,229.715,5.0,0.6989700043360189,None,False
2296,Ar,2,229.7645,0.0,-inf,.5,False
2297,Ar,2,229.78805,5.0,0.6989700043360189,?,False
2298,Ar,3,229.9062,1.0,0.0,None,False
2299,Ar,2,230.01793,195.0,2.290034611362518,None,False
2300,Ar,3,230.07825,4.0,0.6020599913279624,None,False
2301,Ar,2,230.18256,34.0,1.5314789170422551,None,False
2302,Ar,2,230.2078,91.0,1.9590413923210936,*,False
2303,Ar,2,230.2078,91.0,1.9590413923210936,*,False
2304,Ar,3,230.217,15.0,1.1760912590556813,None,False
2305,Ar,3,230.292,6.0,0.7781512503836436,None,False
2306,Ar,2,230.58594,18.0,1.255272505103306,None,False
2307,Ar,2,230.72715,8.0,0.9030899869919435,None,False
2308,Ar,2,230.7461,8.0,0.9030899869919435,None,False
2309,Ar,2,230.90973,28.0,1.4471580313422192,None,False
2310,Ar,2,230.91519,288.0,2.459392487759231,None,False
2311,Ar,2,230.986,2.0,0.3010299956639812,None,False
2312,Ar,3,231.21238,6.0,0.7781512503836436,None,False
2313,Ar,2,231.37191,1047.0,3.0199466816788423,None,False
2314,Ar,2,231.49707,398.0,2.5998830720736876,None,False
2315,Ar,2,231.53098,58.0,1.7634279935629373,None,False
2316,Ar,2,231.62973,1820.0,3.2600713879850747,None,False
2317,Ar,3,231.68911,7.0,0.8450980400142568,None,False
2318,Ar,3,231.73757,8.0,0.9030899869919435,None,False
2319,Ar,2,231.7746,191.0,2.2810333672477277,None,False
2320,Ar,3,231.79325,20.0,1.3010299956639813,None,False
2321,Ar,3,231.835,2.0,0.3010299956639812,None,False
2322,Ar,2,231.854,0.0,-inf,bl?,False
2323,Ar,3,231.90123,10.0,1.0,None,False
2324,Ar,3,231.92632,8.0,0.9030899869919435,None,False
2325,Ar,2,232.2081,2.0,0.3010299956639812,None,False
2326,Ar,2,232.4427,11.0,1.0413926851582251,None,False
2327,Ar,2,232.77869,9.0,0.9542425094393249,None,False
2328,Ar,2,232.9357,1.0,0.0,None,False
2329,Ar,3,232.99195,5.0,0.6989700043360189,None,False
2330,Ar,2,233.14503,912.0,2.959994838328416,None,False
2331,Ar,2,233.231,1.0,0.0,"bl,G?",False
2332,Ar,2,233.29032,9.0,0.9542425094393249,None,False
2333,Ar,2,233.3036,8.0,0.9030899869919435,None,False
2334,Ar,3,233.52989,14.0,1.146128035678238,None,False
2335,Ar,2,233.77777,525.0,2.720159303405957,None,False
2336,Ar,3,233.81615,4.0,0.6020599913279624,None,False
2337,Ar,2,233.906,0.0,-inf,None,False
2338,Ar,2,233.97968,49.0,1.6901960800285136,None,False
2339,Ar,3,234.356,3.0,0.47712125471966244,None,False
2340,Ar,2,234.42027,269.0,2.429752280002408,None,False
2341,Ar,2,234.4745,0.0,-inf,.5,False
2342,Ar,3,234.51968,14.0,1.146128035678238,None,False
2343,Ar,2,234.5254,6.0,0.7781512503836436,None,False
2344,Ar,3,234.542,5.0,0.6989700043360189,None,False
2345,Ar,2,234.55,1.0,0.0,bl,False
2346,Ar,2,234.586,0.0,-inf,None,False
2347,Ar,2,234.65751,14.0,1.146128035678238,None,False
2348,Ar,3,234.75774,7.0,0.8450980400142568,None,False
2349,Ar,2,234.891,1.0,0.0,None,False
2350,Ar,2,234.951,0.0,-inf,.5bl?,False
2351,Ar,2,235.04877,107.0,2.0293837776852097,None,False
2352,Ar,3,235.167,7.0,0.8450980400142568,None,False
2353,Ar,3,235.233,5.0,0.6989700043360189,None,False
2354,Ar,2,235.34241,32.0,1.505149978319906,None,False
2355,Ar,2,235.41315,89.0,1.9493900066449128,None,False
2356,Ar,2,235.4793,1.0,0.0,None,False
2357,Ar,3,235.6119,1.0,0.0,None,False
2358,Ar,2,235.75892,158.0,2.1986570869544226,None,False
2359,Ar,2,235.819,0.0,-inf,.5?,False
2360,Ar,2,235.8408,2.0,0.3010299956639812,None,False
2361,Ar,3,235.89539,8.0,0.9030899869919435,None,False
2362,Ar,2,236.00586,35.0,1.5440680443502757,None,False
2363,Ar,3,236.026,9.0,0.9542425094393249,None,False
2364,Ar,2,236.182,1.0,0.0,*,False
2365,Ar,2,236.182,1.0,0.0,*,False
2366,Ar,2,236.2083,1.0,0.0,None,False
2367,Ar,2,236.28625,5.0,0.6989700043360189,None,False
2368,Ar,2,236.41115,66.0,1.8195439355418688,None,False
2369,Ar,3,236.6317,1.0,0.0,None,False
2370,Ar,2,236.67776,16.0,1.2041199826559248,None,False
2371,Ar,2,236.7248,1.0,0.0,None,False
2372,Ar,2,236.8612,1.0,0.0,None,False
2373,Ar,2,236.91884,10.0,1.0,None,False
2374,Ar,2,237.0631,0.0,-inf,.5,False
2375,Ar,2,237.16573,7.0,0.8450980400142568,None,False
2376,Ar,2,237.1739,28.0,1.4471580313422192,None,False
2377,Ar,2,237.643,1.0,0.0,None,False
2378,Ar,3,237.77512,11.0,1.0413926851582251,None,False
2379,Ar,2,237.94214,9.0,0.9542425094393249,?,False
2380,Ar,2,237.9863,3.0,0.47712125471966244,None,False
2381,Ar,2,238.1139,17.0,1.2304489213782739,None,False
2382,Ar,2,238.1456,1.0,0.0,bl,False
2383,Ar,3,238.2403,4.0,0.6020599913279624,None,False
2384,Ar,2,238.2565,1.0,0.0,None,False
2385,Ar,2,238.2955,1.0,0.0,None,False
2386,Ar,2,238.34826,91.0,1.9590413923210936,None,False
2387,Ar,2,238.3934,2.0,0.3010299956639812,None,False
2388,Ar,2,238.49673,83.0,1.919078092376074,None,False
2389,Ar,2,238.5936,1.0,0.0,None,False
2390,Ar,2,238.79317,27.0,1.4313637641589874,None,False
2391,Ar,2,238.8268,1.0,0.0,None,False
2392,Ar,2,239.0878,2.0,0.3010299956639812,None,False
2393,Ar,2,239.2808,1.0,0.0,*,False
2394,Ar,2,239.2808,1.0,0.0,*,False
2395,Ar,3,239.56538,18.0,1.255272505103306,None,False
2396,Ar,2,239.6,0.0,-inf,.5,False
2397,Ar,2,239.75467,12.0,1.0791812460476249,None,False
2398,Ar,2,239.83687,71.0,1.8512583487190752,None,False
2399,Ar,3,239.91951,26.0,1.414973347970818,None,False
2400,Ar,2,239.93685,10.0,1.0,None,False
2401,Ar,2,240.085,0.0,-inf,.5?,False
2402,Ar,2,240.102,0.0,-inf,.5,False
2403,Ar,2,240.29,1.0,0.0,*,False
2404,Ar,2,240.29,1.0,0.0,*,False
2405,Ar,2,240.32364,38.0,1.5797835966168101,None,False
2406,Ar,2,240.43523,646.0,2.8102325179950842,None,False
2407,Ar,2,240.44984,6.0,0.7781512503836436,None,False
2408,Ar,3,240.45771,4.0,0.6020599913279624,None,False
2409,Ar,3,240.50036,31.0,1.4913616938342726,None,False
2410,Ar,2,240.52283,58.0,1.7634279935629373,None,False
2411,Ar,2,240.5776,2.0,0.3010299956639812,None,False
2412,Ar,2,240.644,0.0,-inf,.5,False
2413,Ar,2,240.66389,21.0,1.3222192947339193,None,False
2414,Ar,4,240.723,7.0,0.8450980400142568,None,False
2415,Ar,2,240.78673,8.0,0.9030899869919435,None,False
2416,Ar,2,240.82068,11.0,1.0413926851582251,None,False
2417,Ar,2,240.8943,1.0,0.0,None,False
2418,Ar,2,240.9503,2.0,0.3010299956639812,None,False
2419,Ar,2,240.9702,1.0,0.0,None,False
2420,Ar,3,241.03797,7.0,0.8450980400142568,None,False
2421,Ar,3,241.08623,6.0,0.7781512503836436,None,False
2422,Ar,2,241.09337,170.0,2.230448921378274,None,False
2423,Ar,3,241.10016,13.0,1.1139433523068367,None,False
2424,Ar,2,241.2124,0.0,-inf,.5,False
2425,Ar,2,241.2464,54.0,1.7323937598229686,None,False
2426,Ar,2,241.291,1.0,0.0,None,False
2427,Ar,3,241.32214,27.0,1.4313637641589874,None,False
2428,Ar,2,241.3486,1.0,0.0,None,False
2429,Ar,2,241.42216,81.0,1.9084850188786497,None,False
2430,Ar,3,241.56513,13.0,1.1139433523068367,None,False
2431,Ar,3,241.58637,9.0,0.9542425094393249,None,False
2432,Ar,3,241.6003,5.0,0.6989700043360189,None,False
2434,Ar,2,241.72096,10.0,1.0,None,False
2435,Ar,2,241.8704,1.0,0.0,None,False
2436,Ar,3,241.8842,34.0,1.5314789170422551,None,False
2437,Ar,2,241.91761,7.0,0.8450980400142568,None,False
2438,Ar,2,241.9413,1.0,0.0,None,False
2439,Ar,3,241.9415,2.0,0.3010299956639812,None,False
2440,Ar,3,241.99242,14.0,1.146128035678238,None,False
2441,Ar,2,242.04558,151.0,2.1789769472931693,None,False
2442,Ar,2,242.14977,34.0,1.5314789170422551,None,False
2443,Ar,2,242.1521,21.0,1.3222192947339193,None,False
2444,Ar,3,242.181,4.0,0.6020599913279624,None,False
2445,Ar,2,242.1822,0.0,-inf,".5bl,G?",False
2446,Ar,2,242.2089,2.0,0.3010299956639812,None,False
2447,Ar,2,242.2695,4.0,0.6020599913279624,None,False
2448,Ar,3,242.35239,41.0,1.6127838567197355,None,False
2449,Ar,3,242.39601,26.0,1.414973347970818,None,False
2450,Ar,3,242.42959,6.0,0.7781512503836436,None,False
2451,Ar,3,242.449,2.0,0.3010299956639812,None,False
2452,Ar,2,242.46597,44.0,1.6434526764861874,None,False
2453,Ar,2,242.47184,9.0,0.9542425094393249,None,False
2454,Ar,3,242.54917,18.0,1.255272505103306,None,False
2455,Ar,3,242.61764,6.0,0.7781512503836436,None,False
2456,Ar,3,242.6743,3.0,0.47712125471966244,None,False
2457,Ar,3,242.72,4.0,0.6020599913279624,None,False
2458,Ar,3,242.74901,6.0,0.7781512503836436,None,False
2459,Ar,2,242.8523,1.0,0.0,None,False
2460,Ar,2,242.94508,8.0,0.9030899869919435,None,False
2461,Ar,2,243.00345,69.0,1.8388490907372552,None,False
2462,Ar,2,243.16309,8.0,0.9030899869919435,None,False
2463,Ar,2,243.1923,1.0,0.0,None,False
2464,Ar,2,243.4364,2.0,0.3010299956639812,None,False
2465,Ar,2,243.72,1.0,0.0,None,False
2466,Ar,2,243.75086,6.0,0.7781512503836436,None,False
2467,Ar,2,244.00282,41.0,1.6127838567197355,None,False
2468,Ar,3,244.12307,7.0,0.8450980400142568,None,False
2469,Ar,2,244.12892,9.0,0.9542425094393249,None,False
2470,Ar,2,244.2794,2.0,0.3010299956639812,None,False
2471,Ar,2,244.32179,11.0,1.0413926851582251,None,False
2472,Ar,2,244.349,1.0,0.0,p,False
2473,Ar,3,244.36243,5.0,0.6989700043360189,None,False
2474,Ar,2,244.4828,3.0,0.47712125471966244,None,False
2475,Ar,2,244.4996,0.0,-inf,.5,False
2476,Ar,2,244.6355,1.0,0.0,None,False
2477,Ar,3,244.743,1.0,0.0,None,False
2478,Ar,4,244.773,9.0,0.9542425094393249,None,False
2479,Ar,2,244.7743,2.0,0.3010299956639812,bl,False
2480,Ar,2,244.816,0.0,-inf,None,False
2481,Ar,2,244.9179,2.0,0.3010299956639812,None,False
2482,Ar,2,244.9407,2.0,0.3010299956639812,None,False
2483,Ar,2,245.0541,1.0,0.0,None,False
2484,Ar,4,245.258,4.0,0.6020599913279624,None,False
2485,Ar,2,245.27441,6.0,0.7781512503836436,?,False
2486,Ar,2,245.42618,316.0,2.499687082618404,None,False
2487,Ar,3,245.463,6.0,0.7781512503836436,None,False
2488,Ar,2,245.50667,50.0,1.6989700043360187,None,False
2489,Ar,2,245.51437,14.0,1.146128035678238,None,False
2490,Ar,2,245.5235,1.0,0.0,None,False
2491,Ar,2,245.5628,1.0,0.0,None,False
2492,Ar,2,245.62654,9.0,0.9542425094393249,None,False
2493,Ar,2,245.661,1.0,0.0,bl?,False
2494,Ar,2,245.7525,1.0,0.0,None,False
2495,Ar,2,245.7951,10.0,1.0,bl,False
2496,Ar,2,245.9601,1.0,0.0,?,False
2497,Ar,2,245.99521,40.0,1.6020599913279623,None,False
2498,Ar,2,246.06409,9.0,0.9542425094393249,None,False
2499,Ar,2,246.1203,1.0,0.0,*,False
2500,Ar,2,246.1203,1.0,0.0,*,False
2501,Ar,2,246.2553,1.0,0.0,None,False
2502,Ar,2,246.2998,2.0,0.3010299956639812,bl,False
2503,Ar,3,246.42553,5.0,0.6989700043360189,None,False
2504,Ar,3,246.462,5.0,0.6989700043360189,None,False
2505,Ar,3,246.6084,1.0,0.0,None,False
2506,Ar,2,246.612,1.0,0.0,bl?,False
2507,Ar,3,246.71,3.0,0.47712125471966244,None,False
2508,Ar,2,246.755,0.0,-inf,None,False
2509,Ar,3,246.83,2.0,0.3010299956639812,None,False
2510,Ar,3,246.86732,10.0,1.0,None,False
2511,Ar,2,246.9876,2.0,0.3010299956639812,None,False
2512,Ar,2,247.0358,10.0,1.0,None,False
2513,Ar,2,247.174,0.0,-inf,.5,False
2514,Ar,3,247.192,6.0,0.7781512503836436,None,False
2515,Ar,3,247.29445,22.0,1.3424226808222062,None,False
2516,Ar,2,247.39968,59.0,1.7708520116421442,None,False
2517,Ar,2,247.42615,6.0,0.7781512503836436,None,False
2518,Ar,3,247.5212,2.0,0.3010299956639812,None,False
2519,Ar,2,247.54595,51.0,1.7075701760979363,None,False
2520,Ar,3,247.61,7.0,0.8450980400142568,None,False
2521,Ar,3,247.6529,10.0,1.0,None,False
2522,Ar,2,247.671,0.0,-inf,.5,False
2523,Ar,2,247.697,2.0,0.3010299956639812,None,False
2524,Ar,3,247.87619,6.0,0.7781512503836436,None,False
2525,Ar,2,247.90562,78.0,1.8920946026904804,None,False
2526,Ar,3,247.976,3.0,0.47712125471966244,None,False
2527,Ar,2,248.04633,28.0,1.4471580313422192,None,False
2528,Ar,2,248.08527,155.0,2.1903316981702914,None,False
2529,Ar,2,248.14745,65.0,1.8129133566428555,None,False
2530,Ar,2,248.21505,36.0,1.5563025007672873,None,False
2531,Ar,2,248.3225,2.0,0.3010299956639812,None,False
2532,Ar,3,248.41045,5.0,0.6989700043360189,None,False
2533,Ar,3,248.487,2.0,0.3010299956639812,None,False
2534,Ar,3,248.563,2.0,0.3010299956639812,None,False
2535,Ar,2,248.6906,3.0,0.47712125471966244,None,False
2536,Ar,3,248.88577,16.0,1.2041199826559248,None,False
2537,Ar,2,249.10343,37.0,1.568201724066995,None,False
2538,Ar,2,249.20149,27.0,1.4313637641589874,None,False
2539,Ar,3,249.295,3.0,0.47712125471966244,None,False
2540,Ar,2,249.41164,9.0,0.9542425094393249,bl*,False
2541,Ar,2,249.41164,9.0,0.9542425094393249,bl*,False
2542,Ar,3,249.48515,5.0,0.6989700043360189,None,False
2543,Ar,2,249.592,2.0,0.3010299956639812,None,False
2544,Ar,3,249.64,5.0,0.6989700043360189,None,False
2545,Ar,4,249.698,1.0,0.0,None,False
2546,Ar,2,249.72217,8.0,0.9030899869919435,None,False
2547,Ar,2,249.95264,10.0,1.0,None,False
2548,Ar,3,249.996,1.0,0.0,None,False
2549,Ar,2,250.0395,76.0,1.8808135922807914,None,False
2550,Ar,2,250.1836,22.0,1.3424226808222062,None,False
2551,Ar,3,250.3016,1.0,0.0,None,False
2552,Ar,2,250.39345,19.0,1.2787536009528289,None,False
2553,Ar,3,250.43877,7.0,0.8450980400142568,None,False
2554,Ar,2,250.47397,14.0,1.146128035678238,None,False
2555,Ar,3,250.6658,6.0,0.7781512503836436,None,False
2556,Ar,2,250.73338,19.0,1.2787536009528289,None,False
2557,Ar,2,250.8548,1.0,0.0,None,False
2558,Ar,3,250.891,3.0,0.47712125471966244,None,False
2559,Ar,3,251.0104,1.0,0.0,None,False
2560,Ar,2,251.06265,8.0,0.9030899869919435,None,False
2561,Ar,2,251.22572,21.0,1.3222192947339193,None,False
2562,Ar,4,251.329,12.0,1.0791812460476249,None,False
2563,Ar,2,251.52741,28.0,1.4471580313422192,None,False
2565,Ar,2,251.55932,59.0,1.7708520116421442,None,False
2566,Ar,2,251.67888,132.0,2.12057393120585,None,False
2567,Ar,4,251.721,10.0,1.0,None,False
2568,Ar,3,251.826,2.0,0.3010299956639812,None,False
2569,Ar,4,251.838,6.0,0.7781512503836436,None,False
2570,Ar,2,252.24986,32.0,1.505149978319906,None,False
2571,Ar,3,252.448,1.0,0.0,None,False
2572,Ar,2,252.54032,12.0,1.0791812460476249,None,False
2573,Ar,2,252.54852,56.0,1.7481880270062005,None,False
2574,Ar,4,252.563,10.0,1.0,None,False
2575,Ar,2,252.6076,2.0,0.3010299956639812,None,False
2576,Ar,2,252.83128,87.0,1.9395192526186185,None,False
2577,Ar,2,252.86835,30.0,1.4771212547196624,None,False
2578,Ar,2,253.0423,1.0,0.0,None,False
2579,Ar,3,253.392,3.0,0.47712125471966244,None,False
2580,Ar,2,253.47087,166.0,2.220108088040055,None,False
2581,Ar,2,253.52509,29.0,1.462397997898956,None,False
2582,Ar,2,253.5758,1.0,0.0,None,False
2583,Ar,2,253.6015,93.0,1.968482948553935,None,False
2584,Ar,3,253.8297,1.0,0.0,None,False
2585,Ar,2,254.00362,9.0,0.9542425094393249,None,False
2586,Ar,4,254.055,7.0,0.8450980400142568,None,False
2587,Ar,2,254.159,0.0,-inf,.5,False
2588,Ar,2,254.46839,79.0,1.8976270912904414,None,False
2589,Ar,2,254.56468,8.0,0.9030899869919435,None,False
2590,Ar,2,254.7184,2.0,0.3010299956639812,None,False
2591,Ar,2,254.9788,3.0,0.47712125471966244,None,False
2592,Ar,2,255.1571,1.0,0.0,None,False
2593,Ar,2,255.34,2.0,0.3010299956639812,None,False
2594,Ar,2,255.65856,9.0,0.9542425094393249,None,False
2595,Ar,2,255.92866,11.0,1.0413926851582251,None,False
2596,Ar,2,256.0853,1.0,0.0,None,False
2597,Ar,2,256.19525,4.0,0.6020599913279624,None,False
2598,Ar,2,256.20873,18.0,1.255272505103306,None,False
2599,Ar,4,256.209,10.0,1.0,None,False
2600,Ar,3,256.329,5.0,0.6989700043360189,*,False
2601,Ar,3,256.329,5.0,0.6989700043360189,*,False
2602,Ar,2,256.44166,17.0,1.2304489213782739,None,False
2603,Ar,2,256.5782,3.0,0.47712125471966244,None,False
2604,Ar,3,256.63789,8.0,0.9030899869919435,None,False
2605,Ar,2,256.7095,1.0,0.0,None,False
2606,Ar,2,256.7727,1.0,0.0,None,False
2607,Ar,4,256.802,10.0,1.0,None,False
2608,Ar,2,256.92007,6.0,0.7781512503836436,None,False
2609,Ar,4,256.945,9.0,0.9542425094393249,None,False
2610,Ar,2,256.99847,9.0,0.9542425094393249,None,False
2611,Ar,2,257.04107,28.0,1.4471580313422192,None,False
2612,Ar,2,257.394,0.0,-inf,.5,False
2613,Ar,3,257.6388,5.0,0.6989700043360189,None,False
2614,Ar,2,257.9428,2.0,0.3010299956639812,None,False
2615,Ar,3,257.96398,59.0,1.7708520116421442,None,False
2616,Ar,3,258.017,2.0,0.3010299956639812,None,False
2617,Ar,2,258.036,1.0,0.0,None,False
2618,Ar,3,258.339,3.0,0.47712125471966244,None,False
2619,Ar,3,258.48766,14.0,1.146128035678238,None,False
2620,Ar,3,259.14983,6.0,0.7781512503836436,None,False
2621,Ar,2,259.1696,1.0,0.0,None,False
2622,Ar,2,259.2074,1.0,0.0,None,False
2623,Ar,2,259.2178,1.0,0.0,None,False
2624,Ar,3,259.441,1.0,0.0,None,False
2625,Ar,3,259.6634,1.0,0.0,None,False
2626,Ar,3,259.725,3.0,0.47712125471966244,None,False
2627,Ar,4,259.941,2.0,0.3010299956639812,None,False
2628,Ar,2,260.0956,3.0,0.47712125471966244,None,False
2629,Ar,3,260.212,1.0,0.0,None,False
2630,Ar,4,260.803,9.0,0.9542425094393249,None,False
2631,Ar,4,260.844,7.0,0.8450980400142568,None,False
2632,Ar,2,260.968,0.0,-inf,None,False
2633,Ar,4,261.124,3.0,0.47712125471966244,None,False
2634,Ar,3,261.344,3.0,0.47712125471966244,None,False
2635,Ar,3,261.395,3.0,0.47712125471966244,None,False
2636,Ar,4,261.565,10.0,1.0,None,False
2637,Ar,2,261.6811,3.0,0.47712125471966244,None,False
2638,Ar,3,261.726,1.0,0.0,None,False
2639,Ar,2,261.7596,2.0,0.3010299956639812,None,False
2640,Ar,4,261.99,9.0,0.9542425094393249,None,False
2641,Ar,2,262.09844,16.0,1.2041199826559248,None,False
2642,Ar,4,262.13,10.0,1.0,None,False
2643,Ar,2,262.1879,1.0,0.0,None,False
2644,Ar,2,262.309,1.0,0.0,None,False
2645,Ar,2,262.45945,7.0,0.8450980400142568,None,False
2646,Ar,4,262.486,10.0,1.0,None,False
2647,Ar,2,262.5711,1.0,0.0,None,False
2648,Ar,4,262.632,2.0,0.3010299956639812,None,False
2649,Ar,2,262.73984,7.0,0.8450980400142568,None,False
2652,Ar,3,263.18635,6.0,0.7781512503836436,None,False
2653,Ar,3,263.24,4.0,0.6020599913279624,None,False
2654,Ar,2,263.4001,2.0,0.3010299956639812,qs,False
2655,Ar,2,263.6354,2.0,0.3010299956639812,None,False
2656,Ar,2,263.69135,6.0,0.7781512503836436,None,False
2657,Ar,4,264.028,12.0,1.0791812460476249,None,False
2658,Ar,3,264.547,2.0,0.3010299956639812,None,False
2659,Ar,2,264.72456,29.0,1.462397997898956,None,False
2660,Ar,2,264.7844,1.0,0.0,None,False
2661,Ar,2,264.96012,7.0,0.8450980400142568,None,False
2662,Ar,2,265.19095,9.0,0.9542425094393249,None,False
2663,Ar,2,265.2899,1.0,0.0,None,False
2664,Ar,2,265.321,0.0,-inf,None,False
2665,Ar,3,265.377,4.0,0.6020599913279624,None,False
2666,Ar,2,265.4056,2.0,0.3010299956639812,None,False
2667,Ar,3,265.45492,17.0,1.2304489213782739,None,False
2668,Ar,3,265.617,1.0,0.0,None,False
2669,Ar,2,265.6303,2.0,0.3010299956639812,None,False
2670,Ar,2,265.789,0.0,-inf,None,False
2671,Ar,3,266.022,3.0,0.47712125471966244,None,False
2673,Ar,2,267.022,0.0,-inf,.5,False
2674,Ar,3,267.39635,10.0,1.0,None,False
2675,Ar,2,267.41744,5.0,0.6989700043360189,None,False
2677,Ar,3,267.646,4.0,0.6020599913279624,None,False
2678,Ar,3,267.787,3.0,0.47712125471966244,None,False
2679,Ar,3,267.83541,12.0,1.0791812460476249,None,False
2680,Ar,4,268.258,10.0,1.0,None,False
2681,Ar,2,268.31001,6.0,0.7781512503836436,None,False
2682,Ar,3,268.55827,5.0,0.6989700043360189,None,False
2683,Ar,2,268.6322,2.0,0.3010299956639812,None,False
2684,Ar,2,268.694,1.0,0.0,None,False
2685,Ar,2,268.7395,1.0,0.0,None,False
2686,Ar,2,268.9093,2.0,0.3010299956639812,None,False
2689,Ar,2,269.0033,2.0,0.3010299956639812,None,False
2691,Ar,2,269.215,0.0,-inf,.5,False
2694,Ar,3,269.2751,4.0,0.6020599913279624,None,False
2695,Ar,3,269.432,1.0,0.0,None,False
2696,Ar,2,269.7374,1.0,0.0,None,False
2697,Ar,3,270.1079,5.0,0.6989700043360189,None,False
2698,Ar,2,270.1719,2.0,0.3010299956639812,None,False
2699,Ar,2,270.80571,6.0,0.7781512503836436,None,False
2700,Ar,2,270.82675,93.0,1.968482948553935,None,False
2701,Ar,2,272.0184,2.0,0.3010299956639812,None,False
2702,Ar,2,272.158,0.0,-inf,.5,False
2703,Ar,3,272.47879,16.0,1.2041199826559248,None,False
2704,Ar,3,272.8562,5.0,0.6989700043360189,None,False
2705,Ar,2,273.05,0.0,-inf,.5,False
2706,Ar,2,273.067,0.0,-inf,.5,False
2707,Ar,2,273.1639,1.0,0.0,None,False
2708,Ar,2,273.23372,45.0,1.6532125137753437,None,False
2709,Ar,2,273.25024,41.0,1.6127838567197355,None,False
2710,Ar,2,273.30198,12.0,1.0791812460476249,None,False
2711,Ar,2,273.3809,1.0,0.0,*,False
2712,Ar,2,273.3809,1.0,0.0,*,False
2713,Ar,2,274.0333,1.0,0.0,None,False
2714,Ar,2,274.0912,1.0,0.0,None,False
2715,Ar,2,274.10679,11.0,1.0413926851582251,None,False
2716,Ar,2,274.1962,1.0,0.0,None,False
2717,Ar,3,274.389,3.0,0.47712125471966244,None,False
2718,Ar,2,274.47931,81.0,1.9084850188786497,None,False
2719,Ar,3,275.39148,39.0,1.591064607026499,None,False
2720,Ar,2,275.4864,2.0,0.3010299956639812,None,False
2721,Ar,2,275.7304,3.0,0.47712125471966244,None,False
2722,Ar,4,275.791,10.0,1.0,q,False
2723,Ar,2,276.133,0.0,-inf,.5,False
2724,Ar,3,276.21649,30.0,1.4771212547196624,None,False
2725,Ar,2,276.352,1.0,0.0,None,False
2726,Ar,2,276.46461,30.0,1.4771212547196624,None,False
2727,Ar,2,276.7945,2.0,0.3010299956639812,None,False
2728,Ar,2,276.904,0.0,-inf,None,False
2729,Ar,2,276.97388,41.0,1.6127838567197355,None,False
2730,Ar,2,276.991,0.0,-inf,".5bl,G?",False
