460.3,0.524281,0.475719,0.337908
460.4,0.524259,0.475740,0.336114
460.5,0.524241,0.475759,0.334325
460.6,0.524224,0.475776,0.332542
460.7,0.524209,0.475790,0.330765
460.8,0.524197,0.475803,0.328993
460.9,0.524186,0.475813,0.327227
461.0,0.524177,0.475822,0.325466
461.1,0.524171,0.475829,0.323711
461.2,0.524166,0.475833,0.321960
461.3,0.524163,0.475836,0.320215
461.4,0.524163,0.475837,0.318475
461.5,0.524164,0.475836,0.316740
461.6,0.524166,0.475833,0.315011
461.7,0.524171,0.475829,0.313285
461.8,0.524177,0.475822,0.311565
461.9,0.524185,0.475814,0.309850
462.0,0.524195,0.475805,0.308139
462.1,0.524206,0.475793,0.306433
462.2,0.524219,0.475780,0.304732
462.3,0.524233,0.475766,0.303035
462.4,0.524249,0.475750,0.301343
462.5,0.524267,0.475732,0.299655
462.6,0.524286,0.475713,0.297971
462.7,0.524306,0.475693,0.296292
462.8,0.524328,0.475671,0.294617
462.9,0.524351,0.475648,0.292946
463.0,0.524376,0.475623,0.291280
463.1,0.524402,0.475598,0.289618
463.2,0.524429,0.475570,0.287959
463.3,0.524457,0.475542,0.286305
463.4,0.524487,0.475513,0.284655
463.5,0.524518,0.475482,0.283009
